   2.00000, -98.70293,  18.77626
 -98.69395,  18.99466
 -98.68946,  18.99714
 -98.68904,  18.99749
 -98.68496,  18.99964
 -98.68047,  19.00102
 -98.67979,  19.00174
 -98.67888,  19.00599
 -98.67597,  19.01002
 -98.67558,  19.01024
 -98.67147,  19.01354
 -98.67088,  19.01450
 -98.67147,  19.01524
 -98.67504,  19.01875
 -98.67597,  19.02137
 -98.67652,  19.02300
 -98.67649,  19.02725
 -98.67658,  19.03150
 -98.67613,  19.03575
 -98.67597,  19.03726
 -98.67572,  19.04000
 -98.67597,  19.04090
 -98.67675,  19.04425
 -98.68002,  19.04850
 -98.68047,  19.04988
 -98.68168,  19.05275
 -98.68156,  19.05700
 -98.68047,  19.05853
 -98.67784,  19.06125
 -98.67597,  19.06377
 -98.67482,  19.06550
 -98.67458,  19.06975
 -98.67375,  19.07400
 -98.67445,  19.07825
 -98.67410,  19.08250
 -98.67445,  19.08675
 -98.67281,  19.09100
 -98.67363,  19.09525
 -98.67525,  19.09950
 -98.67597,  19.10228
 -98.67635,  19.10375
 -98.67692,  19.10799
 -98.67752,  19.11224
 -98.67744,  19.11649
 -98.67693,  19.12074
 -98.67597,  19.12224
 -98.67396,  19.12499
 -98.67147,  19.12594
 -98.66943,  19.12499
 -98.66698,  19.12288
 -98.66302,  19.12074
 -98.66248,  19.12052
 -98.65798,  19.12018
 -98.65349,  19.11833
 -98.64899,  19.11681
 -98.64813,  19.11649
 -98.64449,  19.11466
 -98.64000,  19.11277
 -98.63956,  19.11224
 -98.63741,  19.10799
 -98.63550,  19.10564
 -98.63100,  19.10400
 -98.63074,  19.10375
 -98.62917,  19.09950
 -98.62651,  19.09744
 -98.62201,  19.09564
 -98.62135,  19.09525
 -98.61752,  19.09112
 -98.61742,  19.09100
 -98.61302,  19.08748
 -98.61186,  19.08675
 -98.60852,  19.08404
 -98.60698,  19.08250
 -98.60403,  19.07872
 -98.60342,  19.07825
 -98.59953,  19.07566
 -98.59746,  19.07400
 -98.59503,  19.07146
 -98.59284,  19.06975
 -98.59054,  19.06820
 -98.58705,  19.06550
 -98.58604,  19.06332
 -98.58424,  19.06125
 -98.58604,  19.05969
 -98.58698,  19.05700
 -98.58813,  19.05275
 -98.59054,  19.04979
 -98.59241,  19.04850
 -98.59503,  19.04650
 -98.59621,  19.04425
 -98.59789,  19.04000
 -98.59953,  19.03863
 -98.60403,  19.03592
 -98.60414,  19.03575
 -98.60560,  19.03150
 -98.60852,  19.02748
 -98.60865,  19.02725
 -98.61302,  19.02407
 -98.61353,  19.02300
 -98.61302,  19.02047
 -98.61143,  19.01875
 -98.61302,  19.01687
 -98.61475,  19.01450
 -98.61752,  19.01169
 -98.62201,  19.01153
 -98.62257,  19.01024
 -98.62496,  19.00599
 -98.62651,  19.00364
 -98.62818,  19.00174
 -98.63100,  18.99756
 -98.63112,  18.99749
 -98.63360,  18.99324
 -98.63550,  18.99214
 -98.64000,  18.99209
 -98.64449,  18.99002
 -98.64707,  18.98899
 -98.64899,  18.98831
 -98.65349,  18.98686
 -98.65784,  18.98474
 -98.65798,  18.98463
 -98.65844,  18.98474
 -98.66248,  18.98508
 -98.66319,  18.98474
 -98.66698,  18.98067
 -98.66720,  18.98049
 -98.67147,  18.97813
 -98.67597,  18.97666
 -98.67761,  18.97623
 -98.68047,  18.97445
 -98.68496,  18.97332
 -98.68650,  18.97198
 -98.68946,  18.97020
 -98.69395,  18.96926
 -98.69792,  18.97198
END
END
